policy,target,topology_id,unsafe_rate,false_alarm_rate,realized_escalation,conditional_risk,miss_rate
classifier_conf,0.2,close36_open22,0.11963333333333333,0.0001172503438675889,0.2003111111111111,0.20250915722744423,0.22623680272733393
classifier_conf,0.2,close36_open23,0.020555555555555556,9.51101568809e-05,0.2003111111111111,0.03410890410459406,0.049172535385334046
classifier_conf,0.2,close36_open24,6.666666666666667e-05,0.03245538751203942,0.2003111111111111,9.428522138875555e-05,0.0002474369532603333
classifier_conf,0.2,close36_open25,2.2222222222222223e-05,0.037377829845921445,0.2003111111111111,3.13391905003e-05,8.411147189582222e-05
conservative_and,0.05,close32_open01,0.006388888888888889,0.06965815087534527,0.0252,0.03712048712066138,0.007775368579947012
conservative_and,0.05,close32_open03,0.005744444444444444,0.015236921426396932,0.03553333333333333,0.01720716835085249,0.008615388425907734
conservative_and,0.05,close32_open04,0.004866666666666667,0.012527534789527745,0.03782222222222223,0.01414317453810652,0.007414804590771344
conservative_and,0.05,close32_open05,0.0,0.07867945134785011,0.050666666666666665,0.0,0.0
conservative_and,0.05,close32_open06,0.0,0.10662051430444325,0.05274444444444445,0.0,0.0
conservative_and,0.05,close32_open18,0.0015555555555555557,0.0010177397995216556,0.05307777777777778,0.002496665151013811,0.004117163225447755
conservative_and,0.05,close32_open19,0.0020555555555555557,0.0016137706964266224,0.05302222222222222,0.0032380202867037444,0.005613613516932422
conservative_and,0.05,close33_open08,6.666666666666667e-05,0.016118713205601914,0.05352222222222222,0.00010056850788881112,0.0002045719155338
conservative_and,0.05,close33_open10,3.3333333333333335e-05,0.021231306130872443,0.05405555555555555,5.009518386075555e-05,0.00010455876202423334
conservative_and,0.05,close33_open13,0.0,0.024984908394154334,0.05427777777777778,0.0,0.0
